created_at,text,in_reply_to_status_id_str,source,in_reply_to_screen_name,contributors,quoted_status_id,quote_count,reply_count,retweet_count,favorite_count,retweeted,followers_count
1/9/2019 6:58,RT @SpokesManAtiku: The movement towards a better Nigeria that will see our institutions and entire polity working again has begun. #Better…,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1154,0,,
1/7/2019 19:34,"The attempted coup in Gabon stands condemned. Military rule is an aberration and has no place  in Africa. The African Union, in line with its rules, should stand firm on its zero tolerance for forceful alteration of government on the continent. -AA",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1286,4658,,
1/7/2019 16:52,"I feel at home in Kogi State. Ajaokuta, also the two power stations in Kogi and the stadium are legacies of the PDP. Creation of jobs is the priority of the PDP. The abandoned projects of the APC will be completed. #PDPKogiRally https://t.co/Py4FsuT8y2",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,2127,7031,,
1/7/2019 12:41,RT @SpokesManAtiku: Nigerians show support to @atiku on his way to Lokoja earlier today. The country is ready for a better Nigeria! They ar…,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1021,0,,
1/6/2019 21:05,"If Daily Trust as an institution or any of its staff is in breach of the law, I recommend that due process be followed and not a resort to the jackboot.",1.08E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,749,1781,,
1/6/2019 21:05,I have received with concern news of the sealing of Daily Trust corporate headquarters in Abuja. Freedom of the press is the bedrock of our democracy and nothing should be done to compromise it. https://t.co/VurfBJFwXn,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1883,3470,,
1/6/2019 19:30,"To that Onitsha goat seller who could not sell his goods due to the prevailing bad economy, I say to you that I care. You and all Nigerians are my business. You are my priority. Join me and #LetsGetNigeriaWorkingAgain and I assure you that next Sallah will be better.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,4898,12649,,
1/4/2019 12:50,For a #betternigeria with visionary leadership that will see our economy &amp; institutions working again we must all take collective action. And this will be done only through our choices. I urge you to go out &amp; collect your Permanent Voter’s Card (PVCs). #LetsGetNigeriaWorkingAgain https://t.co/ymdCwPrYcV,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1911,5315,,
1/3/2019 17:40,"I condole with the families &amp; the Air Force over the death of 5 gallant NAF officials in a helicopter crash. May the souls of Fl. Lt. Perowei Jacob, Fl. Lt. Kaltho Kilyofas, Sgt. Auwal Ibrahim, L. Cpl  Adamu Nura &amp; Aircraftman Meshack, rest in peace. -AA

https://t.co/qgm8Z8X7Y6",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,737,2235,,
1/3/2019 15:18,"It is with sadness I received news of the loss of AVM Hamza Abdullahi, former governor of Kano State and one-time minister of FCT. It was under his watch as minister that Abuja Phase 1 was constructed. May Allah SWT grant him Aljannah Firdaus. Ameen.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,994,4496,,
12/31/2018 10:10,"As 2018 comes to an end and 2019 beckons, on behalf of my family and I, let me wish you and your family a very happy New Year in advance.

Full text: https://t.co/tRIPUF4CGr https://t.co/xkBm9kAMIF",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,873,2902,,
12/28/2018 20:39,"After his untimely overthrow from office, he continued to devote his time and effort to nation building through the elder statesmanly role he played, including during my time in office as Vice President. He will be greatly missed. May Almighty Allah grant him Aljannah Firdaus.",1.08E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,617,2300,,
12/28/2018 20:39,"President Shehu Usman Shagari was a completely detribalized Nigerian. He served Nigeria from his youth to the evening of his life, as a teacher &amp; moulder of minds and later as a leader and moulder of nations.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1517,5452,,
12/28/2018 7:27,"My message to the good people of Zamfara state. I am saddened by the banditry and killings that have affected your state and by God’s grace, I will do everything possible to bring the killers to book and prevent further killings. https://t.co/lqJytx9ZO0",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,2342,6906,,
12/26/2018 21:06,"Happy 51st birthday @YakubDogara, 14th speaker, @HouseNGR. You remain a beacon of hope and exemplary leadership. Wishing you long life with good health and vitality. https://t.co/lQIT70vff3",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,635,3452,,
12/26/2018 17:49,Healthcare delivery services for persons with disabilities will be reviewed and updated to reflect the present-day realities and address 21st century needs of persons living with disabilities.,1.08E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,364,1129,,
12/26/2018 17:49,We will involve private sector transportation operators to increase access to transportation and create incentives for those who operate wheelchair accessible buses.,1.08E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,353,1147,,
12/26/2018 17:49,"We will also make readily available teaching and learning aids through duty free import or support for local production of such aids - and also importantly, we will increase availability of schools that can provide special needs services.",1.08E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,175,460,,
12/26/2018 17:49,"In the area of education, we will implement trainings for special needs professionals to offer services within the education sector and ensure strict monitoring and evaluation of schools providing special care for people with special needs.",1.08E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,182,455,,
12/26/2018 17:49,We will also increase funding to the MDAs that carter to persons with special needs and disabilities.,1.08E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,179,492,,
12/26/2018 17:49,"Oke, my presidency will create spaces in which people with disabilities requiring special needs can flourish by ensuring the rights of persons living with disabilities are protected and existing laws are implemented, and by encouraging states to adopt these laws. https://t.co/5K4SweRnEw",,Twitter for iPhone,,,1.07742E+18,Not Availabe,Not Availabe,872,2334,,
12/25/2018 10:47,"RT @omonlakiki: To give her a second chance in life, former Vice President of Nigeria, Atiku Abubakar has approved immediate medical treatm…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,385,0,,
12/24/2018 17:15,"The recent killings in Magami village in Faru District of Maradun LGA of Zamfara is one too many. The people of Zamfara and indeed all peoples of Nigeria deserve to live in peace and safety.
https://t.co/sivJCIVbMi",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,950,2336,,
12/23/2018 15:47,"This Christmas, I urge all Nigerians to spare a thought for our military on the frontlines on the war on terror. I had cause to telephone Lt. Col. Ibrahim Sakaba’s widow this Yuletide. I am touched by her devotion &amp; love for her husband who paid the supreme sacrifice for Nigeria. https://t.co/fUEK9ZzYaJ",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,2038,7874,,
12/23/2018 10:07,RT @atiku: Your chance to speak to the nation on National TV. Simply post a one-minute video about your idea to get Nigeria working again t…,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,3668,0,,
12/21/2018 17:02,"CSOs &amp; political parties have to partner in protecting rule of law, freedom &amp; democracy in Nigeria. If we joke with this country, we will end up with a dictatorship. But I can assure you, all my life I have fought for democracy &amp; against dictatorship &amp; will continue to fight it! https://t.co/YAbMj2lC11",1.08E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,428,1375,,
12/21/2018 17:02,"So if we want our citizens who have excelled abroad to return home, let us provide what they get there, and this is doable because we have the human and material resources to do it. This is how I believe our experts abroad can return home. #AtikuMeetsCSOs https://t.co/VLTGKkjYvc",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1390,4340,,
12/19/2018 18:07,My town hall meeting today in Aba with manufacturers/business owners reinforces my conviction that leadership is the only next thing our country is waiting for to reclaim its greatness. We will get Nigeria working again when our manufacturers get the support they need to thrive. https://t.co/fs3SV9Ofwr,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1953,6335,,
12/19/2018 13:07,"The killing of former Chief of Defence Staff, Air Marshal Sabundu Alex Badeh is a stark reminder of the state of insecurity in our land. May God grant strength and comfort to his family to bear this irreparable loss.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1621,5059,,
12/19/2018 9:03,"Happy 56th birthday to the Director General, Presidential Campaign Council of our great party @OfficialPDPNig, also leader and chairman of Nigeria’s 8th National Assembly. I wish you many more years in good health in service to our country and humanity. #SarakiAt56 https://t.co/91acBnQLH8",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1637,6829,,
12/18/2018 17:06,"My message to the great and good people of Kaduna state. I am pained by the recent upheavals that have affected your state and by God’s grace, I will do everything possible to return peace to Kaduna. https://t.co/t3DCi62nex",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,2853,8292,,
12/18/2018 16:28,Gombe! #PDPNorthEastRally https://t.co/d6Td93q7tK,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1627,5235,,
12/17/2018 16:33,"I wish President @MBuhari a happy birthday even as my family and I pray for long life for him. Despite the fact that we will meet at the polls soon, I very much affirm that we are brothers born from the womb of One Nigeria. Happy birthday. -AA",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,4239,17374,,
12/17/2018 9:57,"RT @OfficialPDPNig: Today, the Presidential Candidate of our great Party, the @OfficialPDPNig Alhaji @atiku will have an interactive town h…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,479,0,,
12/14/2018 21:58,I watched with pride as @PeterObi laid out our vision to get Nigeria working again. Can’t wait for the presidential debate. #2019Debate,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,6756,19982,,
12/14/2018 13:13,"RT @SpokesManAtiku: TODAY: Tune into @AJUpFront on @AJEnglish at 8:30 pm Nigerian time for my interview w/ @fkeyamo. 

Don’t miss it!",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,198,0,,
12/13/2018 17:47,Happy birthday to the Mr. Project of our time. Wishing you many more years in good health and project delivery for the good people of Rivers State and Nigeria. https://t.co/IEuCmsfzEu,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1233,6278,,
12/12/2018 20:42,"On behalf of my family, I mourn the loss of Dr Dozie Ikedife, a former President-General of Ohaneze Ndigbo. He was a true patriot who worked for a united, democratic and fair Nigeria. May he rest in peace. -AA",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,871,3993,,
12/12/2018 15:15,"Earlier today, I appended my signature to the Peace Accord. I also urged the President to sign the Electoral Act Amendment Bill into law. #LetsGetNigeriaWorkingAgain https://t.co/ZRSI4BWRGs",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,2218,6838,,
12/10/2018 18:00,"Our economy grew at 1.81% in Q3 2018. Our population grew at 2.61%. Our people can’t find jobs, are getting poorer and hungrier. #TheAtikuPlan will accelerate growth. Not voting in 2019 is same as a vote for four more years of misery.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,2897,7185,,
12/10/2018 15:38,"On #HumanRightsDay let us remember those who have been persecuted because of their ethnicity, faith &amp; political beliefs. The rights of one man/woman denied, undermines the rights of us all. Today, we #StandUp4HumanRights until all people can freely enjoy their inalienable rights.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1368,3866,,
12/7/2018 19:00,"Mr President, assurances that your administration will conduct a free, fair and credible elections can not be taken seriously. For Nigerians and especially us in the opposition, you just missed an opportunity to walk the talk. -AA

https://t.co/NoNW2H8sfP",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,3216,6270,,
12/7/2018 16:10,It was a great honour and privilege to be adopted as the consensus presidential candidate of CUPP and PDP. I met this morning with the leaders of the Coalition of United Political Parties and we are all committed to a Government of National Unity in 2019. https://t.co/fHzlyfvvhE,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1239,3982,,
12/6/2018 8:09,"In addition, the #AtikuPlan will encourage private sector involvement in cash crops for the region - with emphasis on processing at farms for industrial use.",1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,316,883,,
12/6/2018 8:09,"Top on our priority for the region also, will be to improve the port-infrastructure and surrounding link roads/infrastructure around  the   Lagos ports to ease congestion and facilitate trade.",1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,358,959,,
12/6/2018 8:09,"The #AtikuPlan will also build on and develop the educational and research capacities of the region based on relevance, equity, quality and access. Our restructuring agenda will give the region more autonomy, including the ability to fully exploit its investment potentials.",1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,226,530,,
12/6/2018 8:09,"As   part   of   the   5,000km   of   railways   development, the #AtikuPlan will implement the North-South rail link to improve inter-trade and foster regional integration.",1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,207,490,,
12/6/2018 8:09,"Again, key on our agenda is JOBS, through industrial development and MSMEs. The #AtikuPlan will also embark on Special Industrial Processing Clusters with special emphasis on the Fast-Moving Consumer Goods sector. We will incentivise the private sector to invest in these areas.",1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,253,605,,
12/6/2018 8:09,"Today, the campaign moves to the Pace Setter State (Oyo State). Key issues in the region remain decreasing human capital development - particularly in health &amp; education, rising unemployment, income inequality, rising poverty, poor infrastructure, poor inter-state and link roads. https://t.co/nvaQDckJsZ",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1600,4944,,
12/5/2018 14:58,God bless you all. Thank you. #PDPNorthCentralRally #LetsGetNigeriaWorkingAgain,1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,227,725,,
12/5/2018 14:58,"This is what the APC are doing. They are buying PVCs, they will come to you and give you N10, N20, N50 to buy your PVC - they are buying your future. Do you want to sell your future? Don’t sell your PVCs because they are going to use it against you. #PDPNorthCentralRally",1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,701,1824,,
12/5/2018 14:58,"In terms of corruption, Nigeria is worse of today than we were in 2014. In terms of economy, we are the poorest country in the world today. In terms of insecurity, we are most insecure than at any other time in our history. #PDPNorthCentralRally #LetsGetNigeriaWorkingAgain",1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,415,1007,,
12/5/2018 14:58,"It is time to return Nigeria to PDP, because the best years of this country was when the PDP was governing our country from 1999-2015. #PDPNorthCentralRally #LetsGetNigeriaWorkingAgain",1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,244,543,,
12/5/2018 14:58,"Today we have listened to the failures of the APC government since 2015 till today. There is nothing they have not promised us, they promised us security, jobs and better economy, they failed. Whatever they promised, they failed. #PDPNorthCentralRally #LetsGetNigeriaWorkingAgain",1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,264,544,,
12/5/2018 14:58,Thank you very much my brothers and sisters of the North Central zone. #PDPNorthCentralRally #LGNWA,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,963,3861,,
12/5/2018 13:43,"Key on our priority also, is resolution of subsisting issues of insecurity in the region including the farmer-herder conflicts. These we will deal with using improved intelligence,   diplomacy, promotion of good neighbourliness - with support from the traditional institutions.",1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,427,1166,,
12/5/2018 13:43,"As our campaign train moves to Kwara State, one of our key priorities remains JOBS, JOBS, JOBS through development of agriculture and Micro, Small and Medium Enterprises within the region. #LetsGetNigeriaWorkingAgain #PDPNorthCentralRally #LGNWA https://t.co/B0qruuD1jX",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1745,5016,,
12/3/2018 14:11,Sokoto! We are here. #LetsGetNigeriaWorkingAgain https://t.co/GBmnMRA89z,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,3179,9923,,
12/3/2018 9:04,"As we begin our regional campaigns today, I want to remind all Nigerians of my commitment to you and the future of our nation to create JOBS: Jobs, Opportunity, Being united and Security. #LetsGetNigeriaWorkingAgain",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,2530,7645,,
12/2/2018 16:32,The overwhelming Arsenal defeat of Tottenham is just the booster I needed to hit my first campaign in Sokoto tomorrow. #smile #LetsGetNigeriaWorkingAgain,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,5232,15351,,
12/2/2018 12:19,Your chance to speak to the nation on National TV. Simply post a one-minute video about your idea to get Nigeria working again to your Twitter account by Dec 24 with the hashtag #LetsGetNigeriaWorkingAgain and your state. See https://t.co/CNkpCOuilR for T&amp;Cs. https://t.co/xZbqhsKNjV,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,3668,8162,,
12/2/2018 10:46,"RT @OfficialPDPNig: PRESIDENTIAL CAMPAIGN: North-West Zonal Rally.
This is to inform all Candidates of our Great Party, the @OfficialPDPNig…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,574,0,,
12/2/2018 8:04,"To defeat terrorism, we need to arm our military &amp; motivate them with good working conditions, especially the lower ranks who face the greatest risks &amp; are the least paid. We need to demonstrate that when you fight for Nigeria, Nigeria will fight for you. https://t.co/CuWSpSV9ol",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1989,4879,,
12/1/2018 18:50,"Congratulations to the Super Falcons. Once again, Champions of Africa!",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,2568,10271,,
12/1/2018 17:25,I have just spoken to the family of Dr. Frederick Fasehun. It would be a challenge to find a more passionate Nigerian than Frederick. He was a man of convictions who believed &amp; fought for a more equitable Nigeria. May God grant his family the fortitude to bear this huge loss. -AA,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1008,4111,,
12/1/2018 13:43,"Former President George H.W. Bush, was a lover of Nigeria so much his favourite musician was Fela Kuti. A man of principle who fought for freedom and democracy and whose life was a pattern of service to his nation and the world. He will be missed. May his soul rest in peace. -AA",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1200,4301,,
11/30/2018 9:12,"Dear Chimamanda, I'm so happy to know that your surgery was a success and that you are back in school to pursue your dreams. Please take your studies seriously because education can truly transform your life, and indeed the life of any other person. https://t.co/ddAulK4qWv",,Twitter for iPhone,,,1.06818E+18,Not Availabe,Not Availabe,2845,8025,,
11/27/2018 19:51,The Super Falcons are in the finals! I will be supporting them to win the cup. -AA #AWCON2018,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1395,6504,,
11/27/2018 14:08,The ongoing siege of Akwa Ibom House of Assembly is reprehensible &amp; stands condemned. Such action is a threat to democratic institutions &amp; portends grave danger to our democracy. The FG should direct security agencies to rein in these anti-democratic elements &amp; restore peace.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1831,4375,,
11/26/2018 12:29,"I received with sadness, news of the passing away of Ikeogu Oke @Okesisi, poet, writer, journalist and winner of 2017 @nigeriaLNG Prize for Literature. I'll forever cherish one of his poems dedicated to me in his 2012 collections, 'In The Wings Of Waiting'. May he rest in peace.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,912,3853,,
11/26/2018 10:02,"As we go into new week, I ask all Nigerians to say a prayer for the men and women of our armed forces, for victory as they combat insurgent terrorists in the North East.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,2581,9516,,
11/25/2018 15:55,"I'm also grateful to my former boss, President Olusegun Obasanjo, who not only came but made a very moving speech to honour me. https://t.co/oKlIqPGBC1",1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,1252,4944,,
11/25/2018 15:55,Today is one I will never forget in a hurry; my official turbaning as the 7th Waziri of the Adamawa Emirate Council &amp; my birthday all rolled into one. I'm humbled by the support from far and near. May Allah bless you all for making it a truly special day for me and my family. -AA https://t.co/hrlmvCXAjf,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,2548,9809,,
11/25/2018 10:28,RT @omonlakiki: How fitting it is that HE @atiku is officially turbaned as Waziri Adamawa on his 72nd birthday. #TheWaziriTurbaning #Atikus…,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,227,0,,
11/24/2018 18:11,"At the Founder’s Day of @AUNigeria, recent events in Metele which resulted in loss of many of our gallant soldiers weighed heavily on my heart. Therefore, it was important to request a minute’s silence in their memory and those of all fallen soldiers at the front lines. -AA https://t.co/ExoObFX6hJ",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1312,4119,,
11/24/2018 13:52,".@AUNigeria’s impact in the community shows that if we work together, we can make a difference. https://t.co/pdydC7cN3X",,Twitter for iPhone,,,1.0659E+18,Not Availabe,Not Availabe,1054,2651,,
11/23/2018 15:45,RT @atiku: May God bless the Nigerian military. May God bless the Nigerian Army. May God bless Nigeria.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,735,0,,
11/23/2018 15:45,RT @atiku: I’m deeply saddened by the loss of our soldiers in these attacks and ask for the support and prayers of all Nigerians for our mi…,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,3005,0,,
11/23/2018 7:02,I’m deeply saddened by the loss of our soldiers in these attacks and ask for the support and prayers of all Nigerians for our military in this war against ISWAP &amp; Boko Haram. https://t.co/0euJ9A3Ti3,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,3005,7574,,
11/22/2018 9:41,May God bless the Nigerian military. May God bless the Nigerian Army. May God bless Nigeria.,1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,735,2282,,
11/22/2018 9:41,"Finally, I call on the FG to think about setting up a benevolent fund for the support of widows and children of our fallen military heroes, run by an independent body, to which the public and corporate bodies can pay in funds. This is the least that we owe these gallant heroes.",1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,802,2240,,
11/22/2018 9:41,"I also call on all Nigerians, rich or poor to do what they can for the families of our fallen heroes. They gave us all. We owe it to them to show love and support to the families they left behind.",1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,393,945,,
11/22/2018 9:41,"I further call on those who desire to celebrate my birthday, that instead of sending me gifts, they should donate their gifts and money to the widows and orphans of our fallen military heroes.",1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,606,1551,,
11/22/2018 9:41,"As such, I hereby declare an endowment to provide full financial scholarships to five children of our fallen heroes from the 157 Task Force Battalion in Metele up to whatever level they are able and willing to reach at the American University of Nigeria, Yola.",1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,684,1487,,
11/22/2018 9:41,"These men and women gave their best and we must reciprocate their sacrificial giving. Therefore, instead of celebrating my birthday this year, which is coming up in a few days, I choose to rather celebrate our fallen heroes.",1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,313,703,,
11/22/2018 9:41,I feel immense sadness when I think of the families they leave behind and pray for Almighty God to grant their surviving family members fortitude to bear up in a time like this.,1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,300,689,,
11/22/2018 9:41,"The gallant men and women of our security services are our first and last line of defence against enemies of our nation and deserve the support and confidence of all Nigerians. We sleep well at night in our beds, because they stay awake uncomfortably in the fields.",1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,339,737,,
11/22/2018 9:41,These deaths are very painful and the loss of even one member of our armed forces pierces my heart because these heroes did not have to die. They volunteered to do a job that keeps this nation safe.,1.07E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,376,881,,
11/22/2018 9:41,"My condolences to the Nigerian Army over the recent attack that led to loss of lives of officers and men of the 157 Task Force Battalion in Metele, Borno State.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,2284,5979,,
11/21/2018 15:25,I am 100% for 100% of Nigerians 100% of the time. Nigerians should never be divided by ethnic or religious lines. We must be united. We are ONE Nigeria. https://t.co/ih7J0wwAQZ,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,3577,9795,,
11/20/2018 8:49,"Happy 61st birthday Dr. Goodluck Jonathan (@GEJonathan), our former president and ever distinctive face of democracy in Africa. I also, heartily congratulate you on the launch of #MyTransitionHours today.

Wishing you continued good health, long life and many happy returns.-AA https://t.co/zS2oiCc1x1",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,3404,11750,,
11/20/2018 7:00,The celebration of the Maulud today is a reminder to us to seek peace and establish understanding with other people. I implore the Muslim Ummah to celebrate the birth of the Holy Prophet SAW by following his traditions as I wish us Happy Maulud.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1541,6038,,
11/19/2018 11:24,Thank you for watching and listening. May God bless you and may God bless the Federal Republic of Nigeria. #TheAtikuPlan,1.06E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,1014,2948,,
11/19/2018 11:23,It is time to Get Nigeria Working Again. I appeal to you to join me on this journey towards a better life for all Nigerians. #TheAtikuPlan,1.06E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,1031,2459,,
11/19/2018 11:22,"I started out as an orphan selling firewood on the streets of Jada in Adamawa, but God, through the Nigerian state, invested in me and here I am today. If Nigeria worked for me, I owe it as my duty to make sure that Nigeria also works for you. #TheAtikuPlan",1.06E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,1428,2697,,
11/19/2018 11:21,"And I am not just presenting these policies to you, I want you to own them. Take a look at them. You can view them at https://t.co/ge4jFismXf and on the pamphlets that we are making available to the public, you will have an opportunity to provide your feedback. #TheAtikuPlan",1.06E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,966,1425,,
11/19/2018 11:20,Let me be clear no state will receive less funding than they get today – in fact all will receive more and the harder a state works the more they will get. #TheAtikuPlan,1.06E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,790,1352,,
11/19/2018 11:19,My plan to restructure Nigeria will lead to a vast increase in the Internally Generated Revenue both for the Federal Government and the states via the matching grants that we will provide to state governments that increase their own revenue. #TheAtikuPlan,1.06E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,771,1201,,
11/19/2018 11:18,Our National Innovation Fund and SME Venture Capital Fund initiatives will provide stable and sustainable long-term support to aspiring entrepreneurs. #TheAtikuPlan,1.06E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,680,1038,,
11/19/2018 11:17,"My team and I will also help create jobs by innovating flagship programmes such as the National Open Apprenticeship Programme through which we shall enhance the capacity of Master-Craftsmen and women to train 1,000,000 new apprentices every year. #TheAtikuPlan",1.06E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,805,1296,,
11/19/2018 11:17,These investments will create a minimum of 2.5 million jobs annually and lift at least 50 million people from poverty in the first 2 years. #TheAtikuPlan,1.06E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,789,1246,,
11/19/2018 11:17,"If elected President, I will be pro-active in attracting investments and supporting the 50 million small and medium scale enterprises across Nigeria for the purpose of doubling the size of our Gross Domestic Product to US$900 billion by 2025. #TheAtikuPlan",1.06E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,819,1264,,
11/19/2018 11:15,"Today we will begin the process of sharing our policies that form my plan to create jobs, restructure the polity, and Get Nigeria Working Again. #TheAtikuPlan",1.06E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,706,1124,,
11/19/2018 11:14,"But above all, my plan will help create jobs because in my many travels across our great nation the one consistent thing I hear wherever I am is that our people need jobs. #TheAtikuPlan",1.06E+18,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,774,1235,,
